AuthorID,Author,Date,Content,Attachments,Reactions
"186125125886672896","gordotforrot","2023-03-07T17:56:14.2970000+00:00","OK I HAVENT PLAYED THIS CAN I BE HERE IF I JUST WATCHED TWIN PEAKS?","",""
"486297786086588439","_naya_","2023-03-07T17:56:15.7010000+00:00","https://tenor.com/view/plink-cat-meme-question-gif-27529562","",""
"193138734101692416","enomagla","2023-03-07T17:56:18.7110000+00:00","double penetration spoiler chat <:pog:581717226139287572>","",""
"108350238451859456","hoth160","2023-03-07T17:56:18.9890000+00:00","hello ztd chat","",""
"328010483665731584","hika7624","2023-03-07T17:56:19.0910000+00:00","https://tenor.com/view/deadly-premonition-york-york-gestures-swery-gif-24341253","",""
"179376674750726144","thetntm","2023-03-07T17:56:22.9060000+00:00","YES","",""
"398179957731491840","maxaika","2023-03-07T17:56:22.9950000+00:00","https://tenor.com/view/deadly-premonition-francis-york-morgan-coffee-york-smelling-gif-17781462","",""
"256888673574846464","caputtes","2023-03-07T17:56:25.0980000+00:00","mods, no Twin Peaks spoilers in here right","",""
"464199758727348226","bonkey14","2023-03-07T17:56:25.2510000+00:00","<:pog:581717226139287572>","",""
"801461035693375508","elliekiss","2023-03-07T17:56:28.2350000+00:00","Same thing yes","",""
"238219897589596160","bleue_jeans","2023-03-07T17:56:28.5240000+00:00","https://tenor.com/view/plink-cat-meme-how-is-gif-27570176","",""
"983980935735312424","meta_magician","2023-03-07T17:56:29.0920000+00:00","time to crash","",""
"343466810873479171","crimsonocat","2023-03-07T17:56:29.8160000+00:00","","https://cdn.discordapp.com/attachments/1082723283700551880/1082723463481008258/smile.gif?ex=669805cd&is=6696b44d&hm=15d3eb2974ef9ac882d8aaef9145b547eeca1978133f181944ed477777861af5&",""
"226558686947049472","aniforprez","2023-03-07T17:56:32.4990000+00:00","https://tenor.com/view/deadly-premonition-emily-shock-swery-gif-24331092","",""
"186125125886672896","gordotforrot","2023-03-07T17:56:33.3940000+00:00","AWESOME","",""
"158446028977209344","sakubigryphon","2023-03-07T17:56:34.3300000+00:00","only DP1 spoiliers allowed I'd assume","",""
"132929815475912704","nomephit","2023-03-07T17:56:34.8780000+00:00","I honestly know nothing about this game, but im getting cage vibes so here i am","",""
"398179957731491840","maxaika","2023-03-07T17:56:35.2300000+00:00","https://tenor.com/view/deadly-premonition-thomas-york-agent-york-francis-york-morgan-gif-17781446","",""
"209074670912274432","crazywik","2023-03-07T17:56:37.8620000+00:00","https://tenor.com/view/spoiler-not-listening-no-spoilers-b99-gif-14042783","",""
"186125125886672896","gordotforrot","2023-03-07T17:56:40.7820000+00:00","I AM FUCKING READY","",""
"218941225946841089","3v3ryman","2023-03-07T17:56:41.8450000+00:00","https://tenor.com/view/deadly-premonition-red-seed-investigations-francis-york-morgan-smile-grin-gif-17770837","",""
"118543365741608960","tisaric","2023-03-07T17:56:43.5940000+00:00","mandatory listening https://www.youtube.com/watch?v=2cICKPQzh0c","",""
"486297786086588439","_naya_","2023-03-07T17:56:46.7290000+00:00","https://tenor.com/view/tsk-no-nope-rain-eyes-gif-12586231","",""
"209074670912274432","crazywik","2023-03-07T17:56:46.9610000+00:00","https://tenor.com/view/deadly-premonition-red-seed-investigations-francis-york-morgan-smile-grin-gif-17770837","",""
"81580955956936704","rotyler","2023-03-07T17:56:49.5910000+00:00","https://tenor.com/view/deadly-premonition-thomas-york-agent-york-francis-york-morgan-gif-17781446","",""
"179376674750726144","thetntm","2023-03-07T17:56:50.8750000+00:00","all the fucking york gifs are amazing","",""
"226558686947049472","aniforprez","2023-03-07T17:56:51.1730000+00:00","This game is a fucking mess on PC","",""
"132652716337004544","hypotheticalwalrus","2023-03-07T17:56:52.1760000+00:00","Remember this is ONLY DP 1  spoiler chat, not DP 2, not Twin Peaks, not any other SWERY game","","👍 (16),📌 (5)"
"365486842247905290","edicus","2023-03-07T17:57:01.8870000+00:00","https://tenor.com/view/deadly-premonition-red-seed-investigations-francis-york-morgan-smile-grin-gif-17770837","",""
"209074670912274432","crazywik","2023-03-07T17:57:08.3960000+00:00","I should NOT bettet on 60 minutes without crash xD","",""
"226558686947049472","aniforprez","2023-03-07T17:57:10.4020000+00:00","Pin that or put it in the description","",""
"158446028977209344","sakubigryphon","2023-03-07T17:57:14.9700000+00:00","On the note of other Swery games, D4 is unironically amazing and I can't recommend it enough","",""
"191861233106812928","tieff","2023-03-07T17:57:15.7270000+00:00","TWO PICS SPOILER: STEPHEN KING BECOMES HOKAGE","",""
"830340137631612959","brokenalex1048","2023-03-07T17:57:16.9050000+00:00","bad idea lmao","",""
"132652716337004544","hypotheticalwalrus","2023-03-07T17:57:21.3370000+00:00","Pinned a message.","",""
"460882245326995466","fancyprince","2023-03-07T17:57:22.3400000+00:00","Me who hasn’t played neither games","",""
"132929815475912704","nomephit","2023-03-07T17:57:22.6060000+00:00","what the fuck is this game","https://cdn.discordapp.com/attachments/1082723283700551880/1082723685003186216/image.png?ex=66980602&is=6696b482&hm=bbdd3007c0a3b9647953150e755609f1c7518b82f76cfd33c73a07bdbeac9eca&","🙂 (4)"
"983980935735312424","meta_magician","2023-03-07T17:57:30.3590000+00:00","its good","",""
"830340137631612959","brokenalex1048","2023-03-07T17:57:35.3240000+00:00","The game can also crash if Joe opens the inventory randomly","",""
"132652716337004544","hypotheticalwalrus","2023-03-07T17:57:35.4970000+00:00","Joe really called the channel dp chat huh","",""
"158446028977209344","sakubigryphon","2023-03-07T17:57:36.8720000+00:00","https://tenor.com/view/deadly-premonition-thomas-york-agent-york-francis-york-morgan-gif-17781446","",""
"801461035693375508","elliekiss","2023-03-07T17:57:41.0020000+00:00","Its good just not a good game","","thistbh (1)"
"132929815475912704","nomephit","2023-03-07T17:57:44.9970000+00:00","I'm looking forward","",""
"218941225946841089","3v3ryman","2023-03-07T17:57:52.4520000+00:00","https://tenor.com/view/ken-exdp-yolo-shoryu-dragon-punch-gif-20734027","",""
"218941225946841089","3v3ryman","2023-03-07T17:57:53.9050000+00:00","DP chat","",""
"218764427032264704","capsador","2023-03-07T17:57:59.3560000+00:00","I think he just called it exactly how I phrased it in chat when asking <:Valle:458329445741101056>","",""
"111993470872223744","floofiie","2023-03-07T17:57:59.3630000+00:00","https://tenor.com/view/deadly-premonition-fk-coffee-agent-york-horror-gif-26458264","",""
"261581355064754180","assistantweeby","2023-03-07T17:58:05.9680000+00:00","https://tenor.com/view/wide-vibe-gif-25771999","",""
"460882245326995466","fancyprince","2023-03-07T17:58:08.4550000+00:00","SSS rank stream you cant miss this stream","",""
"226558686947049472","aniforprez","2023-03-07T17:58:10.5760000+00:00","Keeping in mind I didn't play it myself but watched someone else play it, IMO this game is not good","",""
"258329093496504330","babypigman","2023-03-07T17:58:11.5330000+00:00","https://tenor.com/view/shou-ryu-ken-gif-6057847","",""
"209074670912274432","crazywik","2023-03-07T17:58:12.8960000+00:00","https://media.discordapp.net/attachments/666328861985865749/976910478167117874/ezgif-4-3d987bb055.gif","",""
"209074670912274432","crazywik","2023-03-07T17:58:13.8680000+00:00","can someone make a gif for this chat thats like this?","",""
"150009754117341184","madbuk","2023-03-07T17:58:14.7200000+00:00","I forgot amazing grace played so early. It's beautiful when used again later","",""
"256888673574846464","caputtes","2023-03-07T17:58:20.0900000+00:00","I always forget about the extra cut scenes <:Valle:458329445741101056>","","Valle (1)"
"218764427032264704","capsador","2023-03-07T17:58:22.0030000+00:00","ah shit its the NL guy in here","",""
"218764427032264704","capsador","2023-03-07T17:58:26.9830000+00:00","https://tenor.com/view/bunny-rabbit-vibe-dance-7tv-gif-25070294","",""
"258329093496504330","babypigman","2023-03-07T17:58:34.2170000+00:00","yooo caps","",""
"118543365741608960","tisaric","2023-03-07T17:58:36.4610000+00:00","the late game amazing grace section had me in tears","",""
"983980935735312424","meta_magician","2023-03-07T17:58:40.0780000+00:00","https://tenor.com/view/northernlion-nl-dance-gif-24205321","",""
"261581355064754180","assistantweeby","2023-03-07T17:58:48.6770000+00:00","https://tenor.com/view/wide-vibe-gif-25771999","",""
"801461035693375508","elliekiss","2023-03-07T17:58:48.8920000+00:00","Its just like the princess bride","",""
"837732151361404938","kiwimeowahura","2023-03-07T17:58:48.9890000+00:00","g man impression","",""
"983980935735312424","meta_magician","2023-03-07T17:59:01.0190000+00:00","Time for some nasty DP","",""
"258329093496504330","babypigman","2023-03-07T17:59:03.5270000+00:00","oh christ it's the extra content i forgot about this","",""
"278918426490306560","nagitosweatyarmpits","2023-03-07T17:59:08.0170000+00:00","Does this game have major ztd ||old man behind the camera|| moments that justfies this ?","",""
"261581355064754180","assistantweeby","2023-03-07T17:59:11.6470000+00:00","i aint ever seen this","",""
"218764427032264704","capsador","2023-03-07T17:59:14.8410000+00:00","A WRONG SNAIL IN THE RIGHT PLACE","",""
"193138734101692416","enomagla","2023-03-07T17:59:15.0270000+00:00","that's one way to do it i guess","https://cdn.discordapp.com/attachments/1082723283700551880/1082724156572958730/image.png?ex=66980672&is=6696b4f2&hm=f6c0a81eba110d065934170242756916a745a3910ecde6edc2744bfc2bb1102e&","Valle (1)"
"983980935735312424","meta_magician","2023-03-07T17:59:16.5850000+00:00","Is this directors cut shit","",""
"258329093496504330","babypigman","2023-03-07T17:59:19.8290000+00:00","yeah","",""
"209074670912274432","crazywik","2023-03-07T17:59:23.5450000+00:00","I wish it did.... I truly wish","",""
"256888673574846464","caputtes","2023-03-07T17:59:24.5590000+00:00","yes at least one","",""
"158446028977209344","sakubigryphon","2023-03-07T17:59:25.4030000+00:00","Genuinely have never seen the director's cut added scenes lmao","",""
"192727052888047617","henrywayat","2023-03-07T17:59:31.6460000+00:00","It doesn't","",""
"983980935735312424","meta_magician","2023-03-07T17:59:31.7490000+00:00","normally you start off with york in the shadow realm right","",""
"226558686947049472","aniforprez","2023-03-07T17:59:37.6410000+00:00","Yeah this is the first time I'm seeing this","",""
"261581355064754180","assistantweeby","2023-03-07T17:59:38.9210000+00:00","he doesnt know about the loud music","",""
"261581355064754180","assistantweeby","2023-03-07T17:59:39.6610000+00:00","<:jphCoggers:814618630863454251>","",""
"226558686947049472","aniforprez","2023-03-07T17:59:41.5150000+00:00","Weird","",""
"801461035693375508","elliekiss","2023-03-07T17:59:46.7630000+00:00","It starts with him immediately crashing yes","",""
"983980935735312424","meta_magician","2023-03-07T17:59:52.1940000+00:00","he said it","",""
"226558686947049472","aniforprez","2023-03-07T17:59:55.7970000+00:00","OH I FORGOT ABOUT THE FUCKED UP MIXING","",""
