t0,t1,c1,c2,sum
2023-01-12 16:00:00+00:00,2023-01-12 17:00:00+00:00,MAIN/cringe-cafe,,2
2023-01-12 16:00:00+00:00,2023-01-12 17:00:00+00:00,MAIN/dragons-den,,14
2023-01-12 16:00:00+00:00,2023-01-12 17:00:00+00:00,MAIN/dragons-den,MAIN/dragons-den,33
2023-01-12 16:00:00+00:00,2023-01-12 17:00:00+00:00,archived stream spoiler chats/call-me-al-somnium-spoiler,,2
2023-01-12 16:00:00+00:00,2023-01-12 17:00:00+00:00,archived stream spoiler chats/call-me-al-somnium-spoiler,archived stream spoiler chats/call-me-al-somnium-spoiler,11
2023-01-12 16:00:00+00:00,2023-01-12 17:00:00+00:00,,MAIN/share-stuff-you-made,2
2023-01-12 16:00:00+00:00,2023-01-12 17:00:00+00:00,,dragons-den/9-rows-9-columns-9-boxes,2
2023-01-12 16:00:00+00:00,2023-01-12 17:00:00+00:00,,archived stream spoiler chats/call-me-al-somnium-spoiler,18
2023-01-12 16:00:00+00:00,2023-01-12 17:00:00+00:00,,MAIN/dragons-den,36
2023-01-12 16:00:00+00:00,2023-01-12 17:00:00+00:00,,,196
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,MAIN/dragons-den,MAIN/cringe-cafe,1
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,MAIN/dragons-den,archived stream spoiler chats/call-me-al-somnium-spoiler,3
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,MAIN/dragons-den,,31
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,MAIN/dragons-den,MAIN/dragons-den,34
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,MAIN/share-stuff-you-made,,2
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,archived stream spoiler chats/call-me-al-somnium-spoiler,MAIN/dragons-den,4
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,archived stream spoiler chats/call-me-al-somnium-spoiler,,6
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,archived stream spoiler chats/call-me-al-somnium-spoiler,archived stream spoiler chats/call-me-al-somnium-spoiler,19
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,dragons-den/9-rows-9-columns-9-boxes,archived stream spoiler chats/call-me-al-somnium-spoiler,1
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,dragons-den/9-rows-9-columns-9-boxes,,1
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,,MAIN/dragons-den,36
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,,archived stream spoiler chats/call-me-al-somnium-spoiler,38
2023-01-12 17:00:00+00:00,2023-01-12 18:00:00+00:00,,,140
2023-01-12 18:00:00+00:00,2023-01-12 19:00:00+00:00,MAIN/cringe-cafe,,1
