t0,t1,c1,c2,sum
2022-04-26 15:00:00+00:00,2022-04-26 16:00:00+00:00,MAIN/cringe-cafe,MAIN/dragons-den,3
2022-04-26 15:00:00+00:00,2022-04-26 16:00:00+00:00,MAIN/dragons-den,MAIN/general,1
2022-04-26 15:00:00+00:00,2022-04-26 16:00:00+00:00,MAIN/dragons-den,,10
2022-04-26 15:00:00+00:00,2022-04-26 16:00:00+00:00,MAIN/dragons-den,MAIN/dragons-den,16
2022-04-26 15:00:00+00:00,2022-04-26 16:00:00+00:00,,MAIN/general,4
2022-04-26 15:00:00+00:00,2022-04-26 16:00:00+00:00,,MAIN/share-stuff-you-made,4
2022-04-26 15:00:00+00:00,2022-04-26 16:00:00+00:00,,MAIN/dragons-den,37
2022-04-26 15:00:00+00:00,2022-04-26 16:00:00+00:00,,,156
2022-04-26 16:00:00+00:00,2022-04-26 17:00:00+00:00,MAIN/dragons-den,MAIN/general,3
2022-04-26 16:00:00+00:00,2022-04-26 17:00:00+00:00,MAIN/dragons-den,,21
2022-04-26 16:00:00+00:00,2022-04-26 17:00:00+00:00,MAIN/dragons-den,MAIN/dragons-den,32
2022-04-26 16:00:00+00:00,2022-04-26 17:00:00+00:00,MAIN/general,,5
2022-04-26 16:00:00+00:00,2022-04-26 17:00:00+00:00,MAIN/share-stuff-you-made,MAIN/dragons-den,2
2022-04-26 16:00:00+00:00,2022-04-26 17:00:00+00:00,MAIN/share-stuff-you-made,,2
2022-04-26 16:00:00+00:00,2022-04-26 17:00:00+00:00,,MAIN/general,2
2022-04-26 16:00:00+00:00,2022-04-26 17:00:00+00:00,,MAIN/dragons-den,51
2022-04-26 16:00:00+00:00,2022-04-26 17:00:00+00:00,,,113
2022-04-26 17:00:00+00:00,2022-04-26 18:00:00+00:00,MAIN/dragons-den,MAIN/general,1
2022-04-26 17:00:00+00:00,2022-04-26 18:00:00+00:00,MAIN/dragons-den,MAIN/cringe-cafe,3
2022-04-26 17:00:00+00:00,2022-04-26 18:00:00+00:00,MAIN/dragons-den,MAIN/dragons-den,40
2022-04-26 17:00:00+00:00,2022-04-26 18:00:00+00:00,MAIN/dragons-den,,41
2022-04-26 17:00:00+00:00,2022-04-26 18:00:00+00:00,MAIN/general,MAIN/dragons-den,1
2022-04-26 17:00:00+00:00,2022-04-26 18:00:00+00:00,MAIN/general,,1
2022-04-26 17:00:00+00:00,2022-04-26 18:00:00+00:00,MAIN/general,MAIN/general,3
2022-04-26 17:00:00+00:00,2022-04-26 18:00:00+00:00,,MAIN/cringe-cafe,3
2022-04-26 17:00:00+00:00,2022-04-26 18:00:00+00:00,,MAIN/general,3
2022-04-26 17:00:00+00:00,2022-04-26 18:00:00+00:00,,MAIN/dragons-den,21
2022-04-26 17:00:00+00:00,2022-04-26 18:00:00+00:00,,,114
2022-04-26 18:00:00+00:00,2022-04-26 19:00:00+00:00,MAIN/cringe-cafe,MAIN/general,1
2022-04-26 18:00:00+00:00,2022-04-26 19:00:00+00:00,MAIN/cringe-cafe,MAIN/dragons-den,2
