author,date,channel
risabu,2023-04-26 15:00:15.942000+00:00,dragons-den/Jenshin-Den
nochillada,2023-04-26 15:00:20.248000+00:00,dragons-den/Jenshin-Den
oniifam,2023-04-26 15:01:12.927000+00:00,dragons-den/Jenshin-Den
risabu,2023-04-26 15:01:31.915000+00:00,dragons-den/Jenshin-Den
_yungpo,2023-04-26 15:04:16.992000+00:00,dragons-den/Jenshin-Den
magzhik,2023-04-26 15:05:25.990000+00:00,dragons-den/Jenshin-Den
mingudai,2023-04-26 15:05:38.876000+00:00,dragons-den/Jenshin-Den
altair3454,2023-04-26 15:06:26.645000+00:00,dragons-den/Jenshin-Den
magzhik,2023-04-26 15:06:40.167000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:06:43.244000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:06:52.518000+00:00,dragons-den/Jenshin-Den
nochillada,2023-04-26 15:07:21.903000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:07:46.488000+00:00,dragons-den/Jenshin-Den
oniifam,2023-04-26 15:07:52.240000+00:00,dragons-den/Jenshin-Den
enomagla,2023-04-26 15:07:53.760000+00:00,dragons-den/Jenshin-Den
oniifam,2023-04-26 15:08:02.222000+00:00,dragons-den/Jenshin-Den
nochillada,2023-04-26 15:08:10.855000+00:00,dragons-den/Jenshin-Den
freesimples,2023-04-26 15:08:38.985000+00:00,dragons-den/Jenshin-Den
nochillada,2023-04-26 15:08:49.076000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:08:55.924000+00:00,dragons-den/Jenshin-Den
enomagla,2023-04-26 15:09:02.204000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:09:02.694000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:09:09.550000+00:00,dragons-den/Jenshin-Den
freesimples,2023-04-26 15:09:10.320000+00:00,dragons-den/Jenshin-Den
risabu,2023-04-26 15:09:14.875000+00:00,dragons-den/Jenshin-Den
freesimples,2023-04-26 15:09:16.394000+00:00,dragons-den/Jenshin-Den
risabu,2023-04-26 15:09:19.053000+00:00,dragons-den/Jenshin-Den
risabu,2023-04-26 15:09:20.720000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:09:43.277000+00:00,dragons-den/Jenshin-Den
risabu,2023-04-26 15:09:44.704000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:10:10.618000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:10:17.856000+00:00,dragons-den/Jenshin-Den
freesimples,2023-04-26 15:10:41.739000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:10:53.303000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:11:06.443000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:11:09.785000+00:00,dragons-den/Jenshin-Den
freesimples,2023-04-26 15:11:24.754000+00:00,dragons-den/Jenshin-Den
magzhik,2023-04-26 15:11:25.772000+00:00,dragons-den/Jenshin-Den
freesimples,2023-04-26 15:11:43.952000+00:00,dragons-den/Jenshin-Den
freesimples,2023-04-26 15:11:53.639000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:11:55.034000+00:00,dragons-den/Jenshin-Den
magzhik,2023-04-26 15:12:02.373000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:12:03.803000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:12:13.149000+00:00,dragons-den/Jenshin-Den
freesimples,2023-04-26 15:12:20.324000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:12:20.597000+00:00,dragons-den/Jenshin-Den
nochillada,2023-04-26 15:12:46.191000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:13:04.264000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:13:15.856000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:13:30.641000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:13:44.246000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:13:47.007000+00:00,dragons-den/Jenshin-Den
magzhik,2023-04-26 15:13:48.180000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:14:15.621000+00:00,dragons-den/Jenshin-Den
risabu,2023-04-26 15:16:00.395000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:16:17.073000+00:00,dragons-den/Jenshin-Den
nochillada,2023-04-26 15:16:18.431000+00:00,dragons-den/Jenshin-Den
nochillada,2023-04-26 15:16:37.935000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:16:41.223000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:17:00.143000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:17:18.730000+00:00,dragons-den/Jenshin-Den
mingudai,2023-04-26 15:19:20.402000+00:00,dragons-den/Jenshin-Den
mingudai,2023-04-26 15:19:28.377000+00:00,dragons-den/Jenshin-Den
notabotpc,2023-04-26 15:23:07.099000+00:00,dragons-den/Jenshin-Den
magzhik,2023-04-26 15:24:18.934000+00:00,dragons-den/Jenshin-Den
notabotpc,2023-04-26 15:25:09.709000+00:00,dragons-den/Jenshin-Den
notabotpc,2023-04-26 15:25:29.716000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:26:21.823000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:26:46.372000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:27:00.290000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:27:16.096000+00:00,dragons-den/Jenshin-Den
_naya_,2023-04-26 15:27:48.717000+00:00,dragons-den/Jenshin-Den
risabu,2023-04-26 15:27:51.511000+00:00,dragons-den/Jenshin-Den
oniifam,2023-04-26 15:28:33.632000+00:00,dragons-den/Jenshin-Den
_naya_,2023-04-26 15:28:38.510000+00:00,dragons-den/Jenshin-Den
oniifam,2023-04-26 15:28:39.365000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:32:32.522000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:34:20.575000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:34:57.736000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:35:04.606000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:35:15.534000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:35:53.437000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:36:10.992000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:37:20.645000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:37:32.997000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:37:45.293000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:38:12.135000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:38:26.165000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:38:58.362000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:39:12.850000+00:00,dragons-den/Jenshin-Den
celestinno,2023-04-26 15:39:25.046000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:39:54.960000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:40:03.703000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:40:49.110000+00:00,dragons-den/Jenshin-Den
mingudai,2023-04-26 15:44:16.640000+00:00,dragons-den/Jenshin-Den
risabu,2023-04-26 15:44:31.129000+00:00,dragons-den/Jenshin-Den
risabu,2023-04-26 15:44:36.896000+00:00,dragons-den/Jenshin-Den
magzhik,2023-04-26 15:45:20.612000+00:00,dragons-den/Jenshin-Den
mingudai,2023-04-26 15:45:23.877000+00:00,dragons-den/Jenshin-Den
magzhik,2023-04-26 15:45:33.290000+00:00,dragons-den/Jenshin-Den
nochillada,2023-04-26 15:45:57.449000+00:00,dragons-den/Jenshin-Den
kusoro,2023-04-26 15:46:08.327000+00:00,dragons-den/Jenshin-Den
