author,date,channel
algent,2023-06-16 15:00:13.859000+00:00,archived stream spoiler chats/botwtotk-shrine-spoiler
tadakichi,2023-06-16 15:53:39.841000+00:00,archived stream spoiler chats/botwtotk-shrine-spoiler
cause_key,2023-06-16 15:54:21.467000+00:00,archived stream spoiler chats/botwtotk-shrine-spoiler
baredboke,2023-06-16 17:27:31.816000+00:00,archived stream spoiler chats/botwtotk-shrine-spoiler
the_first_lilly,2023-06-16 15:00:26.208000+00:00,dragons-den/evolve-idol
darkflash,2023-06-16 15:00:38.235000+00:00,dragons-den/evolve-idol
the_first_lilly,2023-06-16 15:00:40.765000+00:00,dragons-den/evolve-idol
orangeceecee,2023-06-16 15:04:21.998000+00:00,dragons-den/evolve-idol
darkflash,2023-06-16 15:12:40.365000+00:00,dragons-den/evolve-idol
the_first_lilly,2023-06-16 15:16:19.448000+00:00,dragons-den/evolve-idol
the_first_lilly,2023-06-16 15:16:54.273000+00:00,dragons-den/evolve-idol
orangeceecee,2023-06-16 15:20:22.127000+00:00,dragons-den/evolve-idol
orangeceecee,2023-06-16 15:20:51.594000+00:00,dragons-den/evolve-idol
the_first_lilly,2023-06-16 15:21:10.482000+00:00,dragons-den/evolve-idol
orangeceecee,2023-06-16 15:21:16.849000+00:00,dragons-den/evolve-idol
orangeceecee,2023-06-16 15:21:29.648000+00:00,dragons-den/evolve-idol
the_first_lilly,2023-06-16 15:21:34.022000+00:00,dragons-den/evolve-idol
orangeceecee,2023-06-16 15:21:34.512000+00:00,dragons-den/evolve-idol
darkflash,2023-06-16 15:21:53.441000+00:00,dragons-den/evolve-idol
the_first_lilly,2023-06-16 15:21:57.295000+00:00,dragons-den/evolve-idol
the_first_lilly,2023-06-16 15:21:59.412000+00:00,dragons-den/evolve-idol
orangeceecee,2023-06-16 15:22:57.227000+00:00,dragons-den/evolve-idol
orangeceecee,2023-06-16 15:23:11.319000+00:00,dragons-den/evolve-idol
darkflash,2023-06-16 15:23:38.749000+00:00,dragons-den/evolve-idol
the_first_lilly,2023-06-16 15:25:07.915000+00:00,dragons-den/evolve-idol
joseph_anderson_,2023-06-16 16:06:20.127000+00:00,dragons-den/evolve-idol
joseph_anderson_,2023-06-16 16:06:37.896000+00:00,dragons-den/evolve-idol
orangeceecee,2023-06-16 16:08:34.170000+00:00,dragons-den/evolve-idol
joseph_anderson_,2023-06-16 16:09:07.676000+00:00,dragons-den/evolve-idol
joseph_anderson_,2023-06-16 16:09:20.896000+00:00,dragons-den/evolve-idol
cheeseyx,2023-06-16 16:09:36.024000+00:00,dragons-den/evolve-idol
joseph_anderson_,2023-06-16 16:09:56.223000+00:00,dragons-den/evolve-idol
nmbk,2023-06-16 16:28:49.730000+00:00,dragons-den/evolve-idol
3v3ryman,2023-06-16 17:02:59.174000+00:00,dragons-den/evolve-idol
3v3ryman,2023-06-16 17:03:05.498000+00:00,dragons-den/evolve-idol
3v3ryman,2023-06-16 17:03:14.669000+00:00,dragons-den/evolve-idol
nochillada,2023-06-16 17:03:29.294000+00:00,dragons-den/evolve-idol
