Author,Date,Reactions
joseph_anderson_,2023-03-03T17:54:22.8230000+00:00,208
joseph_anderson_,2023-03-07T17:34:49.6960000+00:00,231
joseph_anderson_,2023-03-09T17:01:41.1870000+00:00,153
joseph_anderson_,2023-03-10T18:03:42.1180000+00:00,149
joseph_anderson_,2023-03-11T16:39:21.6370000+00:00,158
joseph_anderson_,2023-03-14T16:21:53.8260000+00:00,141
joseph_anderson_,2023-03-15T16:10:40.3270000+00:00,178
joseph_anderson_,2023-03-16T16:31:06.5300000+00:00,185
joseph_anderson_,2023-03-17T16:41:49.0340000+00:00,162
joseph_anderson_,2023-03-18T16:20:59.9490000+00:00,141
joseph_anderson_,2023-03-21T16:16:14.4310000+00:00,156
joseph_anderson_,2023-03-22T16:35:46.3000000+00:00,140
joseph_anderson_,2023-03-23T16:32:28.3800000+00:00,160
joseph_anderson_,2023-03-24T17:00:12.7090000+00:00,109
joseph_anderson_,2023-03-25T17:09:07.1270000+00:00,117
joseph_anderson_,2023-03-28T16:08:55.4930000+00:00,285
joseph_anderson_,2023-03-29T17:03:36.9900000+00:00,164
joseph_anderson_,2023-03-30T16:39:47.5200000+00:00,155
joseph_anderson_,2023-03-31T16:37:36.5280000+00:00,185
joseph_anderson_,2023-04-01T17:43:59.3370000+00:00,2517
joseph_anderson_,2023-04-04T16:27:00.7290000+00:00,211
joseph_anderson_,2023-04-05T16:30:38.1430000+00:00,130
joseph_anderson_,2023-04-06T16:22:55.2870000+00:00,157
joseph_anderson_,2023-04-07T16:11:39.2180000+00:00,211
joseph_anderson_,2023-04-08T16:23:17.8450000+00:00,273
joseph_anderson_,2023-04-11T16:12:51.3830000+00:00,641
joseph_anderson_,2023-04-12T16:06:04.3000000+00:00,321
joseph_anderson_,2023-04-23T17:18:02.9330000+00:00,565
joseph_anderson_,2023-04-25T16:04:03.2180000+00:00,253
joseph_anderson_,2023-04-26T16:12:10.8390000+00:00,142
joseph_anderson_,2023-04-27T16:18:58.5350000+00:00,144
joseph_anderson_,2023-04-28T16:18:57.7200000+00:00,126
joseph_anderson_,2023-04-29T16:11:00.1590000+00:00,196
joseph_anderson_,2023-05-02T16:06:27.7120000+00:00,140
joseph_anderson_,2023-05-03T16:41:19.6080000+00:00,137
joseph_anderson_,2023-05-04T16:28:22.2600000+00:00,163
joseph_anderson_,2023-05-05T16:57:24.0210000+00:00,2192
joseph_anderson_,2023-05-09T16:02:32.1560000+00:00,141
joseph_anderson_,2023-05-10T16:22:46.0930000+00:00,192
joseph_anderson_,2023-05-11T16:55:47.5130000+00:00,170
joseph_anderson_,2023-05-12T16:50:35.9230000+00:00,160
